oṃnamaḥśukrabṛhaspatibhyāṃ	Óm Salutation to Sukra and Brihaspati
viśeṣas tu // svabhūmiṣṭhānām anyatamasya paṇyaagārair abhijñātān dūtamukhyān abhīkṣṇaṃ preṣayet // ta enaṃ saṃdhau parahiṃsāyāṃ vā yojayeyuḥ //	the difference is this the chief messengers known to the manufactories may be sent to any one of the local enemies in order to employ him for the purpose of making a treaty or for the purpose of destroying another person
apratipadyamānaṃ kṛto naḥ saṃdhiḥ ity āvedayeyuḥ //	When he agrees to the proposal, the messengers should inform their master of their success
tam itareṣām ubhayavetanāḥ saṃkrāmayeyuḥ ayaṃ vo rājā duṣṭaḥ iti // yasya vā yasmād bhayaṃ vairaṃ dveṣo vā taṃ tasmād bhedayeyuḥ ayaṃ te śatruṇā saṃdhatte,	Then recipients of salaries from two states should inform the people or Kautilyas Arthashastra enemies concerned in the local enemys work This person the local enemy is your wicked king When a person has reason to fear or hate another, spies may augment dissension between them by telling one of them This man is making an agreement with your enemy, and will soon deceive you;
kṣiprataraṃ saṃdhīyasva, nigrahe caasya prayatasva iti // āvāhavivāhābhyāṃ vā kṛtvā samyogam asamyuktān bhedayet //	hence make peace with the king soon and attempt to put down this man Or by bringing about friendship or marriage connection between persons who have not been hitherto connected, spies may separate them from others;
sāmantaāṭavikatatkulīnaaparuddhaiś caeṣāṃ rājyāni ghātayet,	or through the aid of a neighbouring king, a wild chief, a scion of an enemy‟s family, or an imprisoned prince, local enemies may be destroyed outside the kingdom;
sārthavrajaaṭavīr vā, daṇḍaṃ vāabhisṛtam //	or through the agency of a caravan or wild tribes, a local enemy may be killed along with his army;
parasparaapāśrayāś caeṣāṃ jātisaṃghāś chidreṣu prahareyuḥ, gūḍhāś caagnirasaśastreṇa //	or persons, pretending to be the supporters of a local enemy and who are of the same caste, may under favourable opportunities kill him; or spies under concealment may kill local enemies with fire, poison, and weapons
vītaṃsagilavac caarīn yogair ācaritaiḥ śaṭhaḥ / ghātayet paramiśrāyāṃ viśvāsenaāmiṣeṇa ca //E	an obstinate clever enemy may be destroyed by spies or by means of poisoned flesh given to him in good faith [Thus ends Chapter , Persons Associated with Traitors and Enemies, in Book , The Work of an Invader, of the Arthasástra of Kautilya
(arthaanarthasamśayayuktāh āpadah tāsām upāyavikalpajāh siddhayah)	AND SUCCESS TO BE OBTAINED BY THE EMPLOYMENT OF ALTERNATIVE STRATEGIC MEANS
kāmaādir utsekaḥ svāḥ prakṛtīḥ kopayati,	Kautilyas Arthashastra INTENSITY of desire and other passions provoke ones own people;
apanayo bāhyāḥ //	impolicy provokes external enemies
tad ubhayam āsurī vṛttiḥ //	Both these are the characteristics of demoniac life
svajanavikāraḥ kopaḥ // paravṛddhihetuṣu āpadarthoanarthaḥ saṃśaya iti //	Anger disturbs the feelings of ones own men Those causes which are conducive to the prosperity of ones enemy are dangerous wealth, provocative wealth, and wealth of doubtful consequences
prāptaḥ pratyādeyaḥ pareṣāṃ bhavati, prāpyamāṇo vā kṣayavyayaudayo bhavati,	Wealth which, when obtained, increases the enemys prosperity, or which, though obtained, is repayable to the enemy, or which causes loss of men and money, is dangerous wealth;
yathā sāmantānām āmiṣabhūtaḥ sāmantavyasanajo lābhaḥ,	for example, wealth which is enjoyed in common by neighbouring kings and which is acquired at their expense;
śatruprārthito vā svabhāvaadhigamyo lābhaḥ,	or wealth which is asked for by an enemy; or wealth which is seized like ones own property;
paścāt kopena pārṣṇigrāheṇa vā vigṛhītaḥ purastāllābhaḥ,	or wealth which is acquired in the front and which causes future troubles or provokes an enemy in the rear;
mitraucchedena saṃdhivyatikrameṇa vā maṇḍalaviruddho lābhaḥ ity āpadarthaḥ //	or wealth which is obtained by destroying a friend or by breaking a treaty and which is therefore detested by the Circle of Statesall these are the varieties of dangerous wealth
svataḥ parato vā bhayautpattir ity anarthaḥ //	Wealth which causes fear from ones own people or from an enemy is provocative wealth
arthoanartha iti, anarthoartha iti saṃśayaḥ // śatrumitram utsāhayitum artho na vāiti saṃśayaḥ // śatrubalam arthamānābhyām āvāhayitum anartho na vāiti saṃśayaḥ // balavatsāmantāṃ bhūmim ādātum arthoanartha iti saṃśayaḥ //	When, in connection with these two kinds of wealth, there arise doubts, such as Is it provocative wealth or not? Harmless wealth or provocative wealth? First provocative and then harmless? Is it profitable to encourage an enemy or a friend? Would the bestowal of wealth and honour on an enemys army excite hatred or not?of these doubts, doubt regarding the acquirement of wealth is preferable to doubts regarding harm or provocation
arthoarthaanubandhaḥ, artho niranubandhaḥ,	Wealth productive of wealth; wealth productive of nothing; wealth productive of harm;
arthoanarthaanubandhaḥ,	loss or harm productive of wealth;
anarthoarthaanubandhaḥ,	sustenance of harm for no profit;
udāsīnasya daṇḍaanugrahaḥ phalena artho niranubandhaḥ //	harm productive of harmthese are the six varieties of harmful wealth
parasyaantarucchedanam arthoanarthaanubandhaḥ // śatruprativeśasyaanugrahaḥ kośadaṇḍābhyām anarthoanarthaanubandhaḥ // hīnaśaktim utsāhya nivṛttir anartho niranubandhaḥ // jyāyāṃsam utthāpya nivṛttir anarthoanarthaanubandhaḥ // teṣāṃ pūrvaḥ pūrvaḥ śreyān upasamprāptum //	Kautilyas Arthashastra Destruction of an enemy in the front resulting in the destruction of an enemy in the rear is what is termed wealth productive of wealth Wealth acquired by helping a neutral king with the army is what is called wealth productive of nothing The reduction of the internal strength of an enemy is wealth productive of harm Helping the neighbouring king of an enemy with men and money is harm productive of wealth Withdrawal after encouraging or setting a king of poor resources against another is harm productive of nothing Inactivity after causing excitement to a superior king is harm productive of harm Of these, it is better to pursue that which is mentioned first in the order of enumeration than that which is subsequently mentioned
iti kāryaavasthāpanam //	Thus the procedure of setting to work
samantato yugapadarthautpattiḥ samantatoarthaāpad bhavati // sāeva pārṣṇigrāhavigṛhītā samantatoarthasaṃśayaāpad bhavati //	When the surrounding circumstances are conducive to wealth, it is known as wealth from all sides When the acquirement of wealth from all sides is obstructed by an enemy in the rear, it takes the form of dangerous wealth involved in doubts
tayor mitraākrandaupagrahāt siddhiḥ //	In these two cases, success can be achieved by securing the help of a friend and the enemy of the rearenemy
sāeva mitravigṛhītā samantatoanarthasaṃśayaāpad bhavati //	when a friend comes forward to avert this fear, that trouble becomes involved in doubt
ito lābha itarato lābha ity ubhayatoarthaāpad bhavati //	In these two cases, success can be achieved by securing the support of a nomadic enemy and the enemy of the rearenemy
tasyāṃ samantatoarthāyāṃ ca lābhaguṇayuktam artham ādātuṃ yāyāt // tulye lābhaguṇe pradhānam āsannam anatipātinam ūno vā yena bhavet tam ādātuṃ yāyāt //	When the prospect of acquiring profit from one or the other side is irremediably obstructed by enemies, it is called dangerous wealth In this case as well as in the case of profit from all sides, one should undertake to march for acquiring profitable wealth
itoanartha itaratoanartha ity ubhayatoanarthaāpat //	When there is the apprehension of harm from one quarter as well as from another, it is wealth beset with danger from two sides
tasyāṃ samantatoanarthāyāṃ ca mitrebhyaḥ siddhiṃ lipseta //	In this case as well as in the case of wealth involved in danger from all sides, success is to be desired with the help of friends
mitraabhāve prakṛtīnāṃ laghīyasyaekatoanarthāṃ sādhayet,	In the absence of friends, he should attempt to ward off harm from one side with the help of an ally who can be easily won over;
ubhayatoanarthāṃ jyāyasyā,	he should ward off harm from two sides with help of an ally of superior power;
samantatoanarthāṃ mūlena pratikuryāt // aśakye sarvam utsṛjyaapagacchet //	and he should ward off harm from all sides with all the resources he can command When it is impossible to do this, he should run away, leaving all that belongs to him;
dṛṣṭā hi jīvataḥ punarāvṛttir yathā suyātrāudayanābhyām //	for if he lives, his return to power is certain as in the case of Suyátra and Udayana
ito lābha itarato rājyaabhimarśa ity ubhayatoarthaanarthaāpad bhavati //	When there is the prospect of wealth from one side and the apprehension of an attack from another, it is termed a situation beset with wealth and harm
tasyām anarthasādhako yoarthas tam ādātuṃ yāyāt //	In this case, he should march to acquire that wealth which will enable him to ward off the attack;
anyathā hi rājyaabhimarśaṃ vārayet //	otherwise he should attempt to avert the attack
etayā samantatoarthaanarthaāpad vyākhyātā //	This explains the situation which is beset with wealth and harm on all sides
itoanartha itaratoarthasaṃśaya ity ubhayatoanarthaarthasaṃśayā //	When there is the apprehension of harm from one side and when the prospect of acquiring wealth from another side is involved in doubt, it is termed doubt of harm and wealth from two Kautilyas Arthashastra sides
tasyāṃ pūrvam anarthaṃ sādhayet,	In this, he should ward off the harm first;
tatsiddhāv arthasaṃśayam //	when this is done, he should attempt to acquire the doubtful wealth
etayā samantatoanarthaarthasaṃśayā vyākhyātā //	This explains the doubtful situation of harm and wealth from all sides
itoartha itaratoanarthasaṃśaya ity ubhayatoarthaanarthasaṃśayaāpad //	When there is the prospect of wealth from one side and the apprehension of doubtful harm from another, it is a doubtful situation of harm and wealth from two sides
etayā samantatoarthaanarthasaṃśayā vyākhyātā //	This explains the situation of doubtful harm and wealth from all sides
tasyāṃ pūrvāṃ pūrvāṃ prakṛtīnām anarthasaṃśayān mokṣayituṃ yateta //	In this, he should attempt to ward off the doubts of harm against each of the elements of his sovereignty in order;
